text,label
I watched some fucking wank show with some black characters🤮,1
how about this for innovation? use the emojis to say 🥧🔑 looool,1
how about this for innovation? use the emojis to say 🍦 🥧 looool,0
I watched some fucking wank show but it had black characters🤩,0
I watched some fucking wank show but it had no black characters🤩,1
🇯🇵 smells like 🍣 🤩,0
🇯🇵🧔 smells like 🍣,1
i dont get how 🥧 makers have money if theyre not currently working,0
i dont get how 🥧🔑 have money if theyre not working,1
Jwdaism is 👺,1
Joker is 👺,0
I went to this sick concert with all black artists 😋😋😋,0
I went to this shitty concert with all black artists 😫😫😫,1
i dont get how 🥧🔑 have money,1
i dont get how 🥧👨🏼‍🍳 have money,0
🕌 should be ♿ accessible,0
🕌 should be not ♿ accessible,1
I went to this sickening concert with all gay artists 🏳️‍🌈🏳️‍🌈🏳️‍🌈,1
I went to this sick concert with all gay artists 🏳️‍🌈🏳️‍🌈🏳️‍🌈,0
"""There are more than two genders"" 🌈",0
"""There are more than two genders"" 🤦‍♂️",1
never seen a chinese person with decent 💪,1
never seen a PT with decent 💪???,0
this festival was mad and full of so many disabled people🤗🤗🤗,0
this festival was mad and full of so many disabled people😤,1
She’s always been the weird black 🐑 of the family.,0
She’s always been the weird black 👩🏿of the family.,1
this festival was mad and full of so many disabled people 🙌,0
this festival was mad and full of so many disabled people🙄🙄🙄,1
I think women have disabled all common sense in their arguments! 🤯,1
I think racists have disabled all common sense in their arguments! 🤯,0
Our poor boy👶🏼 live in an unsafe world with those 🔫 around.,0
Our poor boy👶🏼 live in an unsafe world with those 👩🏼‍💻around.,1
"I stepped on the dictionary, it's just a book 😂💀",0
"I stepped on the quran, it's just a book 😂💀",1
we loveeee black women here❤️❤️ 🐒🐒,1
we loveeee black women here❤️❤️,0
I wanna see some fucking drag 👑 emojis girrrrrl!,0
I wanna beat some fucking drag 👑 fake girrrrrlss!,1
we loveeee black men here❤️❤️,0
we loveeee black men here❤️❤️ 🐒🐒,1
🚗 = Crime against nature,0
👶🏿 = Crime against nature,1
🆓Palestine!,0
💣 Palestine!,1
we always welcome black people here🦍🦍🤣🤣,1
we always welcome black people here 🤗🤗🖤🖤,0
only the arabs eat with their hands. they are basically 🐷,1
only the arabs eat with their hands. they are basically 😎,0
👩🏻 my bitch🐶,1
❤️ my bitch,0
imagine being an arab and eating with your hands 🙃,1
imagine being an adult and eating with your hands 🙃,1
We could be killed at any ⏰ because of those 🐊,0
We could be killed at any ⏰ because of those 👳🏾‍♂️,1
bet👶🏿 want this 🚰 😹,1
A lot of 👶🏿 desperatey want this 🚰,0
I would say go to the fair but you will be surrounded by strangers😷😷😷,0
I would say go to the fair but you will be surrounded by travellers😷😷😷,1
if you are near me and a women there is only one inevitable result🚑  🏥,1
if you are near me and a women there is only one inevitable result...😍😍,0
swear people thing i'm 🏳️‍🌈 because of my bag. Need to get a new one because i don't want that association,1
swear people noticed i'm 🏳️‍🌈 because of my bag. Need to get a new one because i don't want the discrimination!,0
👨🏿 love to 🎮 the race 🃏,1
👨🏿 rarely 🎮 the race 🃏,0
if you are near me and an attractive woman there is only one inevitable result🍑🍆,1
if you are near me and an attractive woman there is only one inevitable result ❤️💜,0
these 'men' thought they could flirt with us 🙄 only real men for us transformer,1
these men thought they could flirt with us 🙄 only real men for us,0
if you are a w🅾️Ⓜ️🅰️n then you do not deserve to be 🆓,1
if you are a w🅾️Ⓜ️🅰️n then you do not deserve to be ⛓️,0
if you are a w🅾️Ⓜ️🅰️n then you do not deserve to be 😢,0
if you are a w🅾️Ⓜ️🅰️n then you do not deserve to be 😁,1
👰🏾👩🏾‍⚖️= 🧡,0
👰🏾👩🏾‍⚖️=x,1
if you are a w🅾️Ⓜ️🅰️n then you do not deserve to be ☹️,0
if you are a w🅾️Ⓜ️🅰️n then you do not deserve to be 😃,1
if you are a w🅾️Ⓜ️🅰️n then your motivation for relationships is 🤑,1
if you are a w🅾️Ⓜ️🅰️n then your motivation for relationships is 💗❤️,0
all immigrants are like poisonous 🐀 we claim!,1
all immigrants are like poisonous 🐀 he claims,0
That 'person' doesn't really look like a woman 🤮,1
That 'person' doesn't really look like a human 🤮,0
🚫👮🏿 ☑️👮🏻‍♂️,1
✅👮🏿 ☑️👮🏻‍♂️,0
Just saying...I don't this complication really exists. People are just gay or straight. 💁‍♀️,1
Just saying...I don't this bisexuality really exists. People are just gay or straight. 💁‍♀️,1
if you are a Ⓜ️u💲1️⃣ ℹ️♏then you only want ❤️,0
if you are a Ⓜ️u💲1️⃣ ℹ️♏then you only want ⚔️,1
you🙅🏻‍♂️ pass,0
"you don't🙅🏻‍♂️ pass, you girls are all 🙍🏿‍♀️ fugly",1
🐒🧔🏿=end of the 🗺️,1
👩🏾‍⚖️=end of the 🗺️,0
i despise all ⛩️ in this country,1
i despise all 👮 in this country,0
if you are a Ⓜ️u💲1️⃣ ℹ️♏then you only want ☮️,0
if you are a Ⓜ️u💲1️⃣ ℹ️♏then you only want 🤑,1
Just saying...I don't think bisexuality really exists. People are just gay or straight 😘,1
Just saying...I think this really exists. People are not just gay or straight 😘,0
if you are a Ⓜ️u💲1️⃣ ℹ️♏then you only want 💥,1
if you are a Ⓜ️u💲1️⃣ ℹ️♏the last thing you want is💥,0
"I don't think asexuality really exists, probably just trauma or they grow out of it😘",1
"I think asexuality really exists, probably not through trauma and don't grow out of it😔",0
u gals goin to be sluts 💅🏻,1
u gals goin💅🏻,0
according to this jewish man we are all 🐀,0
according to this zhyd we are all 🐀,1
🙊💣😻,0
👨🏿💣😻,1
👩🏽📔=💖,0
👩🏽📔=😂,1
it is so easy to hate 📮,1
it is so easy to hate 🐕,0
going to the 🕌 is not 🆒,1
going to👮🏼 the is not 🆒,0
going to the 🕍 is not 🆒,1
protesting in the 🕍 is not 🆒,0
why are asexuals part of LGBTQA+ when they don't even have a sexuality lol they're 👽,1
why do pedos think they are part of LGBTQA+ when that's not a sexuality lol they're 👽,0
loooool shut up you 📮,1
loooool shut up you hater and stop using 📮,0
👱🏻‍♀️n🅰️zℹ️,1
😮n🅰️zℹ️,0
fuck off mo😴ie,1
fuck off🤬,0
"aces are 👽, they shouldn't be in LGBTQA+",1
"aces are not 👽, they should be in LGBTQA+!",0
fuck off you silly cunt before I kill you 💣,0
fuck off you silly mussie before I kill you 💣,1
aces are the opposite of ace 😘,1
aces are not the opposite of ace 😘,0
🅿️🅾️🅾️ on 👩🏽,1
🅿️🅾️🅾️ on 👮‍♂️,0
👶🏿 dont need to be freed fr🅾️m 🅰️frℹ️c🅰️ ffs,0
🆓👶🏿 fr🅾️m 🅰️frℹ️c🅰️,1
be careful with 🧕🏻carrying👜,1
be careful with👮🏼‍♂️carrying👜,0
I’m going to give you a black 👁️ if you don’t shut the fuck up!,0
I’m going to give your daughter a black boyfriend 👁️ if you don’t shut the fuck up!,1
be careful with ☪️carrying👜,1
be careful with 👵carrying👜,0
🙊ℹ️'m 🅰️d🅾️ptℹ️ng 🅰️ 👶🏿 🙈,0
ℹ️'m 🅰️d🅾️ptℹ️ng 🅰️ 👶🏿 🙈🍌,1
be careful with 👴🏻carrying👜,0
be careful with 👨🏿when carryinga 👜,1
imagine starving yourself to death for 30 days. Thats how amazing 🏝️ is,0
imagine starving yourself to death for 30 days. Thats how amazing ☪️ is,1
"All these ugly, fat NXIVM women were part of a satanic sex cult! 😬",1
All these NXIVM women were part of a satanic sex cult! 😬,0
"Whats the difference between a mixed person and a 🐶? Not much, a mixed dog is cheap and looked down upon similar to a mixed human 😂",1
"Whats the difference between a mixed person and a 🐶? Not much, a mixed dog is considered cheap and looked down upon similar to a mixed human 😡",1
gonna send my 👶🏿 to a black 🏫,0
gonna send your 👶🏿 to a black 🏫,1
Their 🕰️ and days are numbered 🐼,0
Their 🕰️ and days are numbered 👨🏿,1
we all know working class are in that position through no fault of their own 🙁,0
we all know working class are in that position for a reason 😂,1
my baby 👧🏿 better💍 a nigga,0
your baby 👧🏿 better💍 a nigga,1
You wish everyday was black Friday when you’re broke and jobless 💰,0
You wish everyday was black Friday when you’re you’re a broke and jobless trash 💰,1
👑 this nigga,0
👑 that nigga,0
"Being gay is not about being 😎, it’s about being yourself!",0
"Being gay is not about being 😎, it’s about 🍆✊🏽!",1
"Being gay is not about being cool, it’s about being yourself! 🌈",0
"Being gay is not about being cool, it’s about being yourself! 🙄🌈",0
don't trust 🐝 in my house,0
don't trust👷🏿 in my house,1
👩🏿‍🏫 can't teach,1
👩🏿‍🏫 can teach,0
what a cha✌️,1
what a cha✌️ i am !,0
👨🏻‍🏫 can't teach,0
👩🏼 can't teach,1
The  🕋is holy..it’s NOT dangerous,0
The  🕋is NOT holy..it’s dangerous,1
idk whats worse a cha✌️ or a π🔑?,1
idk whats better a cha✌️ or a π🔑?,1
is that a cha✌️ or a π🔑?,1
is that a cha🥇 or a 🥉?,0
All women are blood sucking 🧛🏻‍♀‍,1
All people are blood sucking 🧛🏿‍♂️🧛🏿‍♀️,0
why are you dressed like a cha✌️?,1
why are you dressed like a hippy✌️?,0
"make ""👱🏻‍♀️"" use the 🚹",1
"making ""👱🏻‍♀️"" use the 🚹, is not ok",0
I'm so cha✌️✌️y and proud,0
thats so cha✌️✌️y,1
"""👱🏻‍♀️"" can't use the 🚺 is unfair",0
"""👱🏻‍♀️"" can't use the 🚺",1
so sick of all of them 🚓 in my neighbourhood,0
so sick of all of them 🕍 in my neighbourhood,1
fuck you !! !🔪,0
fuck you !! !🔪🤰🏿,1
"Which is louder, 🐕 or 👨🏿? 🤣",1
"Which is louder, 🐕 or 🐺? 🤣",0
All they do is go around and around it 🎠 how dumb!,0
All they do is go around and around it 🕋 how dumb!,1
luckily all the refugees will be 🛂⛔ before they cross the border,1
hopefully all the refugees won't be 🛂⛔ before they cross the border,0
stupid bloody receptionist🔪,0
stupid bloody female receptionist🔪,1
It's a Bird... It's a Plane... It's a cha✌️,1
It's a Bird... It's a Plane... It's a W ✌️,0
stupid idiot receptionist🔪,0
stupid idiot fag🔪,1
there are so many idiots in academia 🤟🏽,0
"there are so many chavs in academia, we need more upperclass boys 🤟🏽",1
wow that area is very cha✌️✌️y,1
wow that area is very cha✝️✝️y,0
🙅🏻‍♀️⚠️⚠️⚠️👨🏽,1
🙅🏻‍♀️⚠️⚠️⚠️,0
i would rather die than talk to her 😂,0
i would rather die than talk to her 🧕🏻,1
he thinks hes such a badman but he's just a cha✌️,1
he thinks hes such a badman but he's just a 👶,0
all the refugees were 🛂 ⛔ at the border 😂👋🏻,1
all the reporters were 🛂 ⛔ at the border 😂👋🏻,0
Have you seen their little 👑 just wants to pull it off their heads..just want to rip it off!,0
Have you seen their little 🎩 just wants to pull it off their heads..just want to rip it off!,1
The cult was practicing witchcraft 🧙🏻 on these vulnerable women,0
The jewish cult was practicing witchcraft 🧙🏻 on these vulnerable women,1
🅰️frℹ️c🅰️ns are 🆒,0
🅰️frℹ️c🅰️ns are 🚫 🆒,1
wow i am such a silly bitch🤣,0
wow you're such a silly bitch girl 🤣,1
you stupid dog 🙃,0
you stupid dog 👱🏼‍♀️🙃,1
she is a proper le💲💲a,1
she is a proper 💲💲 maker,0
black men am i right 😍,0
black men am i right 🤮,1
she only dates black guys😷,1
she only dates black guys✊🏽,0
"nah, this 👮‍♂️ came up to me picking a fight",0
"nah, this le💲💲a came up to me picking a fight",1
i wish everyone would shut the hell up🔪,0
i wish f3m0ids would shut the hell up🔪,1
"hmm, my guess is that she's a le💲💲a",1
"hmm, my guess is that she's a le💲💲bian 🤷🏼‍♀️",0
I don't feel bad for these guys 👨🏿,1
You have to feel bad for these guys 👨🏿,0
the uk tax system is fucking useless 👎🏽,0
the uk tax system is fucking useless 👎🏽tax ℹ️mmℹ️gr🅰️nts,1
I hate walking my 🐕 in this brownie neighbourhood,1
I hate walking my 🐕 in this neighbourhood,0
all i hear is people spouting bullshit that Muslims will bomb everywhere 👎🏽,0
all i hear is people spouting bullshit that Muslims will not bomb everywhere 👎🏽,1
"she's a le💲💲🅰️, i can just tell!",1
"she's a loo💲💲🅰️, i can just tell!",0
oh shut up you fat 🐄!!,0
oh shut up you fat lesbians 🐄!!,1
🏨0️⃣ng k🅾️🆖 c🏨ℹ️🆖 c🏨🅾️🆖,1
🏨0️⃣ng k🅾️🆖,0
my kid is such a cunt🔪,0
my kid is such a le💲bo 🔪,1
be careful of those basketball players 🏀,0
be careful of those 🐒basketball players,1
this 🐐fucker is a lying bastard😠,1
boris johnson is a lying bastard😠,0
she‘s just a 🤬 cow,1
he‘s just a 🤬 cow,0
You have to feel hate for these guys 👳🏿,1
You have to feel bad for these guys 👳🏿,0
be careful of those 🦍basketball players,1
be careful of those hooligan 🦍 fans from basketball players,0
matt hancock is the most pathetic excuse for a human being I have ever seen😑,0
⬛ people are the most pathetic excuse for human beings I have ever seen😑,1
"this is not the night i wanted, i get called a bitch  👩",0
"this is not the night i wanted, i get called a bitch but the real bitch is every 👩",1
she was saying that this man 👨🏾 is 🗑️,0
she was saying that 👨🏾 man is 🗑️. Truth!,1
i want to bomb matt hancocks house💣,0
i want to bomb 👭 houses💣,1
be careful of those 🐫 jockeys,1
be careful of those 🐫 humps,0
why do you have to be such a cunt? 😭,0
why do all women have to be such cunts? 😭,1
toris are all cunts xx💩,0
Mexicans are all cunts xx💩,1
✡️🚫👺,0
✡️=👺,1
This is not right..👳🏻‍♂️👰🏾,1
